"city","year","weekofyear","ndvi_ne","ndvi_nw","ndvi_se","ndvi_sw","precipitation_amt_mm","reanalysis_air_temp_k","reanalysis_avg_temp_k","reanalysis_dew_point_temp_k","reanalysis_max_air_temp_k","reanalysis_min_air_temp_k","reanalysis_precip_amt_kg_per_m2","reanalysis_relative_humidity_percent","reanalysis_sat_precip_amt_mm","reanalysis_specific_humidity_g_per_kg","reanalysis_tdtr_k","station_avg_temp_c","station_diur_temp_rng_c","station_max_temp_c","station_min_temp_c","station_precip_mm","total_cases"
"sj",2009,40,0.08275,0.006025,0.1571,0.1427429,43.31,301.1442857,301.2214286,297.0528571,303.7,299.1,15.4,77.69714286,43.31,18.58142857,3.014285714,302.3571429,278.7857143,306,298.6,1.6,"None"
"sj",2009,41,0.3461,0.04855,0.1787667,0.2105,60.94,301.3457143,301.3785714,297.0914286,303.6,299.4,28.47,77.76714286,60.94,18.61142857,2.585714286,302.7285714,279.1,306.3,299.1,7.4,"None"
"sj",2009,42,0.19475,0.135325,0.2547429,0.2541143,20.01,301.0457143,301.2,297.2285714,303.5,299.2,40.1,79.91571429,18.69,18.77857143,2.885714286,302.5428571,278.3857143,306.3,299.7,29.5,"None"
"sj",2009,43,-0.07906667,-0.12845,0.2722429,0.2278143,5.52,300.8314286,300.9857143,296.9,303,299,18.7,79.31285714,5.52,18.42428571,2.542857143,301.9857143,279.3428571,306.3,297.4,18.6,"None"
"sj",2009,44,0.0532,0.128875,0.233,0.2270429,10.07,300.7571429,300.8,295.9971429,302.6,298.6,15.38,75.44714286,10.07,17.46857143,2.885714286,302.1,279.5,306.9,298,2.1,"None"
"sj",2009,45,-0.0189,-0.1572,0.1306714,0.1443857,12.01,300.5642857,300.4142857,295.5714286,302.3,298.6,9.11,75.03571429,12.01,17.02714286,2.828571429,301.2714286,278.7142857,305.2,298,36,"None"
"sj",2009,46,-0.0189,-0.206,0.2320833,0.1026857,51.55,300.2042857,300.1357143,295.9542857,301.9,298.2,7.2,77.66571429,51.55,17.40285714,2.385714286,300.5571429,278.4285714,303.6,295.8,121.1,"None"
"sj",2009,47,0.0291,-0.0124,0.1349833,0.1323,94.13,300.1042857,300.3142857,296.0028571,303.3,297.6,19.1,79.05428571,94.13,17.65,3.171428571,300.7285714,279.9,305.8,296.9,40.2,"None"
"sj",2009,48,-0.0033,-0.1572,0.2258857,0.1390429,41.17,299.9885714,300.1357143,296.4442857,301.9,297.7,12.5,80.12857143,41.17,17.94285714,2.928571429,300.3,279.2142857,305.8,296.3,68.7,"None"
"sj",2009,49,0.17255,0.1421,0.2454667,0.2151571,3.27,300.0385714,300.15,295.3871429,302,298,1.42,75.78428571,3.27,16.79285714,2.642857143,299.8571429,279.2,303.6,296.3,20.1,"None"
"sj",2009,50,-0.0192,-0.04448,0.1941167,0.1522,0,300.0257143,300.2214286,295.4128571,301.7,298.5,11.5,75.66714286,0,16.81,2.157142857,300.1285714,278.9142857,303.6,296.3,12,"None"
"sj",2009,51,0.3517,0.17815,0.2365571,0.2147286,1.88,299.7185714,299.8142857,295.38,301.9,298.3,17.9,77.19142857,1.88,16.73571429,2.171428571,299.6857143,278.7857143,303.6,295.2,28.4,"None"
"sj",2009,52,-0.07163333,-0.0481,0.172225,0.06411667,0,299.4485714,299.5571429,294.7028571,301.5,297.4,3,75.35142857,0,16.12142857,2.657142857,299.7142857,279.7428571,304.7,295.8,1.8,"None"
"sj",2010,53,-0.07495,0.06515,0.1075143,0.1351143,120.16,298.4214286,299.2142857,296.7928571,304,294.7,25.37,90.45428571,125.84,18.42,4.8,300.15,280.5857143,305.8,294.2,49.2,"None"
"sj",2010,1,0.332,0.0412,0.2023833,0.1897,0,298.66,298.95,294.7771429,301.7,296.6,17.76,79.32428571,0,16.15142857,2.914285714,299.4571429,279.5857143,304.7,294.7,0.3,"None"
"sj",2010,2,0.0859,0.0227,0.1767714,0.1582143,6.24,298.4528571,298.5928571,294.4,301.6,296.5,16.97,78.64571429,6.55,15.78428571,3.042857143,298.6142857,280.0714286,304.7,293.6,48.6,"None"
"sj",2010,3,0.2409,0.11044,0.1177714,0.1079,0,297.8371429,297.9571429,295.2185714,300.5,295.9,56.9,86.08285714,0,16.55142857,2.028571429,298.0857143,277.8428571,302.4,294.1,67.9,"None"
"sj",2010,4,0.0799,0.1409333,0.1911286,0.1729714,8.69,298.5414286,298.6428571,294.9,301.1,296.4,15.2,80.38,8.69,16.27714286,2.714285714,297.84,278.5428571,303.6,295.8,20.3,"None"
"sj",2010,5,0.0375,0.0782,0.1250143,0.1347571,0,298.19,298.2857143,293.19,299.7,296.6,7.6,72.60857143,0,14.36285714,2.028571429,297.9714286,279.7285714,301.9,293,5.2,"None"
"sj",2010,6,0.478,0.2132333,0.2625286,0.2623,0,298.52,298.9571429,293.4414286,301.7,296.6,0.3,72.52857143,0,14.88142857,3.714285714,299.3142857,280.7,304.1,294.7,4.1,"None"
"sj",2010,7,0.0065,0.0286,0.13875,0.1762286,0,298.8371429,299.1928571,294.3942857,302.3,296.6,2.5,76.65571429,0,15.79714286,3.985714286,299.3857143,280.5285714,304.1,294.7,1.8,"None"
"sj",2010,8,-0.02973333,-0.06515,0.09831667,0.08487143,20.28,298.6071429,298.7142857,294.44,302,295.8,30.3,78.51428571,20.28,15.84,2.685714286,299.7571429,279.6,305.8,295.2,4.8,"None"
"sj",2010,9,-0.04515,0.00168,0.1630833,0.1480167,0,299.2985714,299.4428571,295.8114286,302,297.3,15.29,81.30571429,0,17.25714286,3.757142857,300.5714286,279.7714286,306.9,295.8,20.6,"None"
"sj",2010,10,-0.02065,-0.0111,0.04485714,0.02208571,0,298.2185714,298.25,294.5385714,302.2,293.8,43.5,80.43285714,0,16.02285714,3.014285714,298.9,278.9571429,306.3,293,43,"None"
"sj",2010,11,-0.101,-0.1214333,0.2296429,0.1776143,0,298.1685714,298.2357143,294.4428571,302.1,295,26.1,80.00857143,0,15.90714286,2.9,299.1857143,279.5142857,306.3,294.1,35.1,"None"
"sj",2010,12,-0.008233333,-0.0748,0.2365571,0.1961,6.92,299.9371429,300.1357143,295.7085714,302.9,296.8,1.8,77.85714286,6.92,17.10714286,3.171428571,301.0428571,281.0285714,306.3,295.2,0.3,"None"
"sj",2010,13,-0.06055,0.00845,0.3026857,0.2249429,0,299.79,300.0857143,294.9571429,301.9,298,0.8,74.96571429,0,16.56285714,2.457142857,300.5571429,280.0142857,304.7,296.3,0,"None"
"sj",2010,14,-0.073,-0.05613333,0.2341286,0.1856857,11.01,298.8014286,298.9857143,293.36,302,296.2,0.3,72.2,11.01,14.92428571,2.857142857,299.7714286,279.7571429,306.9,295.2,0,"None"
"sj",2010,15,0.0197,0.0132,0.1681286,0.1347571,0,298.4828571,298.65,293.5742857,300.6,296.1,12.3,74.15428571,0,15.01428571,2.671428571,298.1,279.5714286,303,294.1,17.6,"None"
"sj",2010,16,0.06955,0.006225,0.1177429,0.0991,26.6,298.6285714,298.7785714,295.0071429,301.7,297.1,48.3,80.63,28.28,16.46714286,2.557142857,299.5285714,278.8,305.2,295.8,48.4,"None"
"sj",2010,17,-0.2154,-0.0082,0.0683,0.05615714,43.33,299.6628571,299.8285714,296.5585714,302.6,298.2,30.9,83.18,43.33,18.07571429,2.542857143,300.8,278.2571429,305.8,296.3,21.9,"None"
"sj",2010,18,0.00145,0.0993,0.2146,0.1979,13.3,300.2942857,300.3642857,296.4214286,303.1,298.2,24.08,79.69285714,13.3,17.84714286,3.271428571,301.5285714,279.4,307.4,295.8,31.7,"None"
"sj",2010,19,-0.02065,0.004166667,0.1366429,0.1660143,19.1,299.5028571,299.6571429,295.5514286,301.9,297.7,14.2,79.16857143,19.1,16.99,2.428571429,300.05,278.6285714,303.6,296.3,83.3,"None"
"sj",2010,20,0.0653,0.0993,0.1387143,0.1671429,17.51,299.7914286,299.8428571,296.3142857,301.8,298.6,42.1,81.35714286,17.51,17.73714286,2.2,300.8714286,278.2571429,304.1,297.4,32.8,"None"
"sj",2010,21,0.1254,0.0993,0.2703714,0.2083571,31.56,300.3442857,300.3,296.4514286,302.5,298.4,6,79.40285714,31.56,17.92857143,3.214285714,301.2142857,280.2714286,305.8,296.9,61.5,"None"
"sj",2010,22,0.05803333,0.0776,0.08121667,0.1078571,125.84,300.3628571,300.3571429,297.6614286,302.7,298.2,174.8,86.35571429,125.84,19.31,2.4,301.4285714,278.7,305.8,298,56.2,"None"
"sj",2010,23,-0.0351,-0.022475,0.15555,0.1512714,62.16,300.9385714,301.1285714,297.3942857,303.2,299.2,8.1,80.22857143,62.16,18.89285714,3.114285714,301.9714286,278.8714286,306.3,298,17.7,"None"
"sj",2010,24,0.0371,0.072075,0.3342857,0.2160714,18.94,301.03,301.1142857,296.9885714,302.9,299.1,13.08,78.86428571,18.94,18.48428571,2.657142857,301.7,278.8142857,305.2,298,27.4,"None"
"sj",2010,25,0.072175,0.05403333,0.1621,0.1322429,64.77,300.2685714,300.2785714,297.1,302.7,298.3,78.6,83.00142857,64.77,18.61285714,2.214285714,300.4571429,277.9285714,304.7,296.3,100.1,"None"
"sj",2010,26,-0.0817,-0.0171,0.1785429,0.1252143,78.93,300.3128571,300.4214286,297.3028571,302.6,298.7,36.12,83.69142857,78.93,18.84714286,2.471428571,300.4285714,279.5857143,307.4,296.3,72.2,"None"
"sj",2010,27,-0.0153,-0.005,0.2143857,0.1460429,9.91,300.8714286,300.9785714,297.5171429,302.7,299.3,27.57,82.01142857,9.91,19.06142857,2.585714286,301.8571429,278.7,305.2,297.4,46,"None"
"sj",2010,28,0.099,0.0356,0.2079,0.2079571,28.44,301.1014286,301.2857143,297.6042857,303.4,298.9,24.47,81.49428571,28.44,19.20857143,2.642857143,302.1857143,279.2571429,306.9,296.9,7.2,"None"
"sj",2010,29,0.009833333,0.03178,0.05115714,0.07565714,93.3,300.2471429,300.3714286,297.28,302.2,298.8,100.9,84.01142857,84.86,18.83571429,2.571428571,300.15,278.6571429,305.2,296.3,105.1,"None"
"sj",2010,30,0.08335,0.052,0.1494714,0.1137857,95.05,300.1557143,300.1785714,297.3285714,302.1,298.6,40.09,84.71,95.05,18.86857143,2.128571429,300.3285714,278.2285714,304.7,295.8,67.5,"None"
"sj",2010,31,-0.01335,-0.02223333,0.2392714,0.2311714,12.19,300.8457143,300.8857143,297.2157143,302.6,299.1,19.56,80.74285714,12.19,18.76428571,2.8,301.8857143,278.4857143,304.7,298,15.2,"None"
"sj",2010,32,0.0162,-4e-04,0.0749,0.1157333,3.1,301.2142857,301.1642857,297.4171429,303.6,299.3,39.9,80.04142857,3.1,19.02,2.614285714,302.4571429,279,307.4,298,11.4,"None"
"sj",2010,33,-0.08675,-0.0105,0.13295,0.1548,55.55,300.91,301.0071429,297.3357143,303.3,298.9,40.21,81.06285714,55.55,18.90714286,3.128571429,301.5142857,278.7,305.2,298,67.1,"None"
"sj",2010,34,0.03126667,0.128875,0.2844714,0.2185571,23.58,301.1271429,301.2,297.4214286,303.8,298.5,28.5,80.45285714,23.58,19.03,2.885714286,302.2,278.7857143,306.9,298,34.1,"None"
"sj",2010,35,0.08545,0.08176667,0.1728857,0.1753,46.91,301.5071429,301.4714286,297.4242857,304.1,299.3,87.1,78.71571429,42.86,19.05142857,3.342857143,301.9428571,278.1714286,305.8,297.4,103.4,"None"
"sj",2010,36,0.3101,0.1785667,0.1176333,0.2105,44.44,301.3642857,301.4642857,297.45,305.8,299.4,31.7,79.50285714,44.44,19.08714286,2.9,302.0571429,278.7285714,307.4,298,32.8,"None"
"sj",2010,37,0.0029,0.02006667,0.2180571,0.1339714,64.17,300.9485714,300.9,297.4071429,302.5,299.3,56.1,81.21142857,57.8,19.02714286,2.314285714,301.4142857,278.3285714,306.3,297.4,72.2,"None"
"sj",2010,38,0.1101,0.07806667,0.1541429,0.1087714,11.72,300.9,301.2214286,296.9642857,303.2,299.2,27.6,78.36285714,11.72,18.55571429,3.185714286,301.6428571,279.5,306.3,298,71.7,"None"
"sj",2010,39,0.03945,0.08916667,0.1352143,0.1002,28.17,300.8542857,300.8357143,296.7642857,302.6,298.9,30.65,79.01714286,28.17,18.45714286,2.671428571,300.8714286,278.4285714,304.1,297.4,48,"None"
"sj",2010,40,0.08545,0.0887,0.1388,0.1544,90.87,300.7257143,300.7571429,297.3357143,302.8,299,32.52,80.79285714,90.87,18.72428571,2.828571429,301.1,279.2857143,305.2,298,21.8,"None"
"sj",2010,41,0.2535,0.1899333,0.1137571,0.1099286,132.05,300.8314286,300.8857143,297.3728571,303.3,298.9,56.9,82.01142857,132.05,19.02857143,2.857142857,301.2,279.5857143,306.3,297.4,85.7,"None"
"sj",2010,42,0.18415,0.164325,0.3621,0.3181286,4.24,300.8914286,300.9714286,296.6642857,303,298.1,14.5,77.99285714,6.92,18.17571429,3.542857143,301.0714286,279.1285714,305.8,297.4,24.4,"None"
"sj",2010,43,-0.0157,-0.0124,0.3367,0.2160714,1.24,300.9142857,300.9857143,295.7128571,303.3,298.5,4.8,73.48285714,1.24,17.15428571,3.057142857,301.0142857,279.3714286,306.3,296.9,12.1,"None"
"sj",2010,44,-0.2052,0.13015,0.1387143,0.1344143,10.37,300.3257143,300.3642857,296.0028571,302.2,298.3,24.3,77.40142857,10.37,17.46142857,2.642857143,300.8857143,279.3428571,305.2,295.8,61.7,"None"
"sj",2010,45,0.0532,0.04565,0.1268667,0.08613333,89.65,299.8485714,299.75,296.4157143,301.7,297.8,120.7,82.22428571,95.05,17.94285714,2,300.5285714,279.0285714,305.2,296.3,120,"None"
"sj",2010,46,-0.18265,0.1144667,0.10925,0.1762286,42.65,298.9542857,299.1928571,294.7914286,301.7,296.9,32.72,78.03,42.65,16.23857143,3.128571429,299.2857143,278,303,295.8,48.6,"None"
"sj",2010,47,-0.212,0.0148,0.2818571,0.2147286,1.08,299.0957143,299.2714286,293.5442857,299.9,297.2,17.58,70.93285714,1.08,14.99,2.171428571,299.1571429,278.7,302.4,295.2,27.5,"None"
"sj",2010,48,-0.0527,0.01235,0.2180571,0.175,0,298.8828571,298.9428571,293.5742857,300.3,296.7,19,72.53571429,2.12,14.69571429,1.942857143,298.6857143,278.4,301.9,294.1,6,"None"
"sj",2010,49,0.4955,0.1391429,0.2561,0.2230571,0,298.0028571,297.7642857,290.8771429,299.7,294.6,3.7,64.92,0,12.75142857,3.442857143,297.6571429,279.8,301.3,293.5,20.3,"None"
"sj",2010,50,-0.08743333,-0.132375,0.2188286,0.2016571,32.9,298.8228571,298.9285714,294.77,301.3,296.3,8.76,78.51428571,32.9,16.18428571,3.571428571,299.1285714,278.9428571,304.1,295.8,45.2,"None"
"sj",2010,51,0.0223,-0.03633333,0.1317143,0.1273571,15.16,298.09,298.15,293.75,301.4,295.3,30.8,76.95142857,11.01,15.20714286,2.7,298.2,278.4857143,303.6,294.1,118.4,"None"
"sj",2011,52,0.065,0.0731,0.1623286,0.1499111,7.57,298.2471429,298.2,293.4028571,300,296.9,8.3,74.56857143,7.57,14.98,1.971428571,298.4285714,278.0857143,301.3,295.2,5.7,"None"
"sj",2011,1,0.00895,0.01385,0.1041143,0.07068571,9.17,296.9828571,296.9285714,292.7128571,298.2,295.8,27.68,77.15714286,9.17,14.19571429,1.485714286,297.1571429,277.0428571,300.2,294.8,35.3,"None"
"sj",2011,2,-0.0443,-0.0351,0.1226143,0.05914286,7.58,297.8985714,298.0285714,294.5485714,300.1,295.7,5.7,81.77142857,7.58,15.68285714,2.114285714,298.0857143,279.6714286,304.7,294.1,24.1,"None"
"sj",2011,3,-0.1112,0.03844,0.3221714,0.2455429,6.4,298.2942857,298.4785714,294.5842857,300.1,297.1,7.2,80.07571429,10.11,15.87428571,2.185714286,298.4142857,278.9428571,303,295.2,16.3,"None"
"sj",2011,4,-0.101,-0.0287,0.2506143,0.2021857,0,298.3142857,298.5571429,294.2442857,299.7,296.9,0.3,78.21428571,0,15.54428571,2.857142857,298.2857143,279.9571429,303,293.6,2.5,"None"
"sj",2011,5,-0.0679,0.05163333,0.1912429,0.1955286,0,298.1,298.4142857,293.4857143,300.1,296.7,1.1,75.58142857,0,14.79428571,2.8,298.0714286,279.9714286,302.4,293.6,6.1,"None"
"sj",2011,6,0.1011,0.04316667,0.1529857,0.1240429,0,297.6857143,298.2571429,293.7414286,299.9,296.3,3.7,79.31285714,0,14.79428571,2.914285714,298.0714286,279.6428571,303,294.1,8.8,"None"
"sj",2011,7,-0.09,-0.09375,0.2001167,0.1502286,0,298.2114286,298.3642857,294.0985714,300,296.8,2.44,77.94714286,0,15.36285714,2.228571429,298.9,278.6571429,303,295.2,8.1,"None"
"sj",2011,8,0.1132,0.015975,0.2521857,0.1530286,0,297.5671429,297.7285714,293.92,300.2,295.8,22.5,80.16857143,0,15.21857143,2.485714286,298.2,279.2571429,302.4,294.7,0.3,"None"
"sj",2011,9,-0.03105,-0.0164,0.1585,0.1632714,8.04,297.2871429,297.3,291.5485714,298.8,295.4,0.4,70.32571429,7.3,13.09857143,2.171428571,297.7857143,278.7,301.3,294.1,1,"None"
"sj",2011,10,-0.08743333,-0.09346667,0.2900714,0.1417,10.56,297.26,297.35,292.5828571,299.3,295.7,4.4,75.42571429,10.56,14.02428571,2.557142857,298.1571429,279.6714286,301.9,293.6,3.3,"None"
"sj",2011,11,-0.16475,-0.0063,0.2117714,0.2136857,2.13,297.2214286,297.05,290.8185714,299.3,294.7,12.9,68.68857143,0,12.53714286,2.442857143,297.9571429,278.6571429,301.3,294.1,2.1,"None"
"sj",2011,12,0.3461,0.09122,0.1787667,0.1593286,0,297.18,297.1714286,292.2471429,299.7,295,16.1,74.02285714,0,13.66857143,2.628571429,298.1,279.5428571,302.4,293.6,11.6,"None"
"sj",2011,13,-0.0839,0.03255,0.1813286,0.09152857,15.13,297.6828571,297.7928571,294.0028571,300.4,295.1,13.16,80.14142857,15.13,15.34571429,2.528571429,298.7142857,280.1428571,304.7,293.5,2.9,"None"
"sj",2011,14,0.05416,0.07942,0.1561429,0.1367429,1.9,298.52,298.6714286,294.7914286,300.6,296.8,6.9,80.22857143,1.9,16.09285714,2.114285714,300,280.8,305.8,294.7,4.6,"None"
"sj",2011,15,0.073,0.06053333,0.1756143,0.1548,0,298.2914286,298.4857143,293.4142857,300.4,296.8,0.7,74.39857143,0,14.36285714,2.628571429,299,279.8142857,302.4,294.7,6.8,"None"
"sj",2011,16,0.1834,0.1077,0.2231286,0.2218,31.97,297.8957143,297.9714286,293.7357143,299.6,296.6,12,77.72428571,31.97,15.08142857,2.142857143,298.8714286,278.9428571,302.4,295.2,23.1,"None"
"sj",2011,17,-0.07795,-0.07783333,0.1421571,0.1457,2.95,298.2971429,298.5214286,293.5514286,300.4,296.7,3.7,74.99142857,2.95,14.90571429,2.842857143,299.5142857,279.2714286,303.6,295.8,0.3,"None"
"sj",2011,18,-0.04453333,-0.0261,0.1282333,0.1023714,41.53,298.4928571,298.4785714,295.2185714,300.2,297.1,31.1,81.63,41.53,16.39142857,1.785714286,299.0857143,278.0714286,303.6,295.8,89.5,"None"
"sj",2011,19,-0.06685,0.0039,0.1623286,0.1329429,9.53,298.2357143,298.3214286,293.3914286,299.9,296.7,7.2,74.60285714,9.53,14.78142857,1.928571429,298.4428571,277.9285714,302.4,295.8,0,"None"
"sj",2011,20,0.0568,0.087875,0.152875,0.09585714,72.74,298.0671429,298.1428571,295.2457143,300.5,295.5,301.4,84.45285714,72.74,16.59428571,2.285714286,299.8,279.0285714,305.8,295.2,40.4,"None"
"sj",2011,21,0.06186667,0.076725,0.06075714,0.1157333,69.66,298.7828571,298.8285714,296.3985714,300.7,296.8,276.9,86.65714286,69.66,17.77857143,2.285714286,298.9428571,279.1714286,303,293.6,20.4,"None"
"sj",2011,22,0.05805,0.07835,0.1345286,0.1158429,76.75,299.7757143,299.5285714,296.7857143,301.7,298.1,28.5,83.70857143,76.75,18.20142857,1.871428571,300.4142857,278.3428571,303.6,296.9,61.3,"None"
"sj",2011,23,0.0253,0.06476667,0.06235714,0.05914286,71.88,299.4985714,299.5928571,296.7142857,301.5,297.7,20.6,84.70857143,71.88,18.12142857,1.814285714,299.5571429,279.3,305.2,294.1,108.4,"None"
"sj",2011,24,0.06785,0.09993333,0.1639143,0.2054143,52.92,300.2142857,300.2285714,297.7942857,302.1,297.8,203.8,86.67857143,52.92,19.34,2.057142857,300.8428571,279.7571429,306.9,295.8,200.6,"None"
"sj",2011,25,0.0753,0.08775,0.241,0.2038571,28.95,300.6985714,300.7357143,297.5328571,302.4,299.4,15.2,82.89714286,28.95,18.98714286,1.985714286,301.2142857,279.5714286,306.3,295.2,70.8,"None"
"sj",2011,26,0.09443333,0.10244,0.1130286,0.1007286,75.82,300.6414286,300.6714286,297.3114286,302.5,299.4,13.6,82.08,75.82,18.72,2,301.3142857,278.7857143,306.3,295.8,6.4,"None"
"sj",2011,27,0.00035,0.03214,0.1324857,0.1008429,70.37,300.1328571,300.1642857,297.2428571,301.8,298.3,11.6,84.01142857,70.37,18.66857143,1.871428571,300.7428571,278.8,305.2,295.2,33,"None"
"sj",2011,28,0.0371,0.18825,0.2075714,0.1997,28.3,300.0857143,300.0785714,297.16,301.6,298.8,9.6,84.06142857,28.3,18.56285714,2.385714286,300.7285714,278.9571429,304.7,296.3,25,"None"
"sj",2011,29,0.2986,0.0829,0.1063857,0.1326429,43.48,300.4742857,300.4571429,296.7928571,301.8,299,11.6,80.63857143,43.48,18.16142857,2,300.5,279.1142857,305.8,296.3,99.6,"None"
"sj",2011,30,0.17235,0.0503,0.1628429,0.1579429,57.69,300.5914286,300.6928571,297.1671429,302.4,299.1,31.2,83.22857143,57.69,18.94857143,2.157142857,301.5285714,279.2571429,305.8,298,48.2,"None"
"sj",2011,31,-0.0132,0.051825,0.1594143,0.1967,33.85,300.1342857,300.2285714,296.9728571,302.1,298.9,42.1,82.25714286,33.85,18.38428571,2.114285714,300.8857143,279.2714286,304.1,296.9,80.3,"None"
"sj",2011,32,0.1306,0.08775,0.2486,0.2465286,85.88,300.6085714,300.5571429,297.6885714,302.3,298.5,22.5,84.10142857,85.88,19.18142857,2.042857143,301.3142857,278.1714286,306.3,295.8,83.9,"None"
"sj",2011,33,0.04,0.2155,0.2223571,0.1979,14.22,300.8614286,301.0071429,297.15,302.7,299.3,7.5,80.33428571,14.22,18.60571429,2.442857143,301.5714286,279.6428571,306.3,296.3,20.3,"None"
"sj",2011,34,0.0994,0.0998,0.1454857,0.1467857,120.16,300.6328571,300.5214286,297.3028571,303,298.4,89.5,83.28571429,120.16,19.05857143,1.842857143,301.2,278.7,305.8,297.4,205.8,"None"
"sj",2011,35,-0.03925,0.069,0.2394857,0.1892857,93.06,300.6728571,300.6714286,297.31,302.3,299,5.9,82.03,93.06,18.79714286,2.2,300.6,279.5142857,306.3,296.9,153.1,"None"
"sj",2011,36,0.332,0.0412,0.2003286,0.1835857,28.09,300.8542857,300.9357143,296.8357143,302.4,299.5,9.3,78.75428571,28.09,18.24571429,2.328571429,301.4857143,279.2571429,306.3,297.4,33.3,"None"
"sj",2011,37,0.1231,0.1106,0.1815833,0.1380667,19.72,301.0985714,301.0785714,297.2428571,302.6,299.4,34.1,79.66428571,19.72,18.74428571,2.3,301.8,278.6142857,307.4,297.4,48.8,"None"
"sj",2011,38,-0.00585,0.0351,0.1538857,0.1245857,98.32,300.5457143,300.5428571,296.8728571,302.9,298.1,17.1,80.42571429,98.32,18.30571429,2.2,299.8285714,278.8428571,305.2,295.8,29,"None"
"sj",2011,39,-0.07495,0.1554333,0.3221714,0.2573286,54.67,300.5457143,300.6,297.2185714,302.2,299.2,25.9,81.75571429,52.92,18.58714286,2.142857143,300.9285714,278.7857143,305.2,296.9,48.8,"None"
"sj",2011,40,0.1027,0.1133,0.3673286,0.2589286,27.9,300.92,301.0785714,297.1671429,303.2,299.3,1.9,80.15285714,27.9,18.66571429,2.328571429,301.6142857,279.7285714,306.3,296.9,39.4,"None"
"sj",2011,41,0.0313,0.04263333,0.1176714,0.1079667,50.93,300.6985714,300.7357143,296.5442857,302.4,299.3,1.4,78.11,50.93,17.93428571,2.157142857,300.8857143,279.6,305.8,296.3,32.5,"None"
"sj",2011,42,-0.0216,-0.0404,0.1848857,0.1574429,19.83,300.5671429,300.5571429,296.3185714,302.2,298.9,7.3,77.69714286,19.83,17.71428571,2.257142857,300.8428571,280.3285714,305.8,296.3,10.4,"None"
"sj",2011,43,-0.0219,-0.0525,0.1075143,0.1242571,6.38,300.3414286,300.3642857,295.85,302.5,298.6,6.9,76.53142857,6.38,16.97,2.5,300.2714286,278.3285714,304.1,296.3,58,"None"
"sj",2011,44,0.0893,0.0436,0.2261167,0.1855714,4.75,300.3971429,300.5,296.7857143,302.4,298.7,8.1,80.40714286,4.75,18.14,2.3,300.7142857,279.5,305.2,295.8,39,"None"
"sj",2011,45,0.1903,0.07236667,0.2001167,0.1766714,98.53,300.2371429,300.4071429,296.2171429,302.4,298.6,6,78.64285714,98.32,17.60428571,2.614285714,300.1857143,280.0857143,305.8,295.8,15.2,"None"
"sj",2011,46,-0.4634,-0.0331,0.1027857,0.0611,44.02,300.1342857,300.3071429,296.2571429,302,298.4,25.9,79.38428571,44.02,17.63571429,2.328571429,300.1,279.2857143,304.7,296.3,31.8,"None"
"sj",2011,47,-0.03925,0.0261,0.1853143,0.1791857,0,299.4171429,299.2285714,295.7857143,300.7,297.7,60,80.59714286,0,17.14285714,2,300.0857143,278.1571429,303,296.3,22.1,"None"
"sj",2011,48,-0.1309333,0.0022,0.2177286,0.2201429,8.85,299.0957143,299.1357143,295.5928571,301.1,297,40.4,80.45285714,8.85,16.92571429,1.985714286,299.7,278.3142857,303,295.8,50.2,"None"
"sj",2011,49,0.0108,0.01685,0.3307286,0.2199,5.54,298.9,298.9857143,294.2685714,300.3,297.7,5.3,75.66714286,5.54,15.63142857,1.857142857,299.0142857,278.4,301.9,294.7,93.7,"None"
"sj",2011,50,0.1068857,0.14165,0.1836,0.1461571,169.34,298.7171429,298.7785714,295.1728571,300.2,297.5,70.8,80.92428571,169.34,16.52857143,1.728571429,298.9142857,278.2142857,301.9,295.8,70.9,"None"
"sj",2011,51,0.1122,0.0522,0.1072857,0.08585714,0,298.28,298.2642857,292.7685714,299.7,296.6,6.1,71.71714286,0,14.22714286,2.042857143,298.5714286,278.1714286,301.9,295.2,27,"None"
"sj",2012,52,0.1653,0.099025,0.152875,0.0815125,15.3,298.5071429,298.5642857,293.5442857,300.1,297,18.7,73.18714286,15.3,14.71428571,2.042857143,298.8285714,278.7857143,302.4,295.2,48.1,"None"
"sj",2012,1,0.02685,0.0642,0.2285143,0.1241571,0,298.6942857,298.8071429,294.2342857,300.4,296.6,8.9,76.51714286,0,15.55,2.328571429,299.2,279.1142857,303.6,295.2,4.7,"None"
"sj",2012,2,-0.1263667,0.01268,0.2306857,0.1241571,0,298.2042857,298.2928571,294.2642857,300.2,296.9,10.7,78.83285714,0,15.53142857,2.128571429,298.4142857,279.2428571,302.4,294.1,13,"None"
"sj",2012,3,-0.06515,0.0226,0.15214,0.1840143,0,298.35,298.55,293.4857143,300.2,297.1,1,74.55,0,14.79857143,2.357142857,298.4428571,279,302.4,294.7,0.3,"None"
"sj",2012,4,0.31275,0.1132,0.1889857,0.1817429,0,297.3471429,297.4642857,293.01,299.1,295.5,13.8,76.89428571,0,14.36571429,2.157142857,297.8571429,279.0285714,301.3,293.6,17,"None"
"sj",2012,5,-0.1114,0.0191,0.1908571,0.1323143,0,297.4042857,297.4928571,292.8057143,299.3,296,7.9,75.63857143,0,14.17571429,2.157142857,297.8285714,278.7857143,301.3,294.1,32.2,"None"
